RegionID,SizeRank,RegionName,RegionType,StateName,State,Metro,CountyName,1/31/2025,2/28/2025,3/31/2025,HousePriceAverage
17793,22415,Doddsville,city,MS,MS,"Indianola, MS",Sunflower County,103135.7381409754,106310.71311991526,108331.40009072301,105925.9505
397853,22420,Monroe,city,NH,NH,"Lebanon, NH-VT",Grafton County,359693.0921129498,368296.15291399026,373441.16237587546,367143.4691
51498,22420,Columbia,city,NH,NH,"Berlin, NH",Coos County,251586.0322054104,251157.8684,249341.51485879207,250695.1385
49670,22420,North Bennington,city,VT,VT,"Bennington, VT",Bennington County,280782.9534,276496.4374,274298.2559091708,277192.5489
54557,22420,Steward,city,IL,IL,"Dixon, IL",Lee County,241556.94758696528,243484.77786314054,244788.82967384768,243276.8517
36207,22420,Wheatland,city,IN,IN,"Vincennes, IN",Knox County,145571.51214732698,147234.09929213166,148306.4444061837,147037.3519
22312,22420,Regina,city,KY,KY,,Pike County,62439.57246087907,63753.05778527831,64658.20600557635,63616.94542
7810,22420,Weir,city,MS,MS,,Choctaw County,101334.62362642714,102544.89321594914,103331.02653298007,102403.5145
56803,22430,Smilax,city,KY,KY,,Leslie County,91709.99633033382,93947.53549,97166.04855427821,94274.52679
16638,22431,Whitesville,city,WV,WV,"Charleston, WV",Boone County,65339.12029385398,65000.39619377704,64283.16256855838,64874.22635
28146,22431,Dedham,city,IA,IA,"Carroll, IA",Carroll County,191612.80947906311,193205.79102275168,193356.66621928252,192725.0889
10163,22431,Arden,city,DE,DE,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",New Castle County,364803.99901414476,366186.8345,365839.89116766566,365610.2416
3459,22431,Asherton,city,TX,TX,,Dimmit County,84189.27932944158,83269.95604618338,82642.05728189296,83367.09755
48455,22431,Westphalia,city,KS,KS,,Anderson County,220731.13631928232,221541.2409167504,219445.5542300394,220572.6438
27919,22440,Wheeling,city,MO,MO,,Livingston County,212041.89836201956,213387.92250592992,213160.1786002516,212863.3332
16988,22440,Benton,city,WI,WI,,Lafayette County,186275.51656486237,188128.2316398956,189982.48077254058,188128.743
16983,22440,Benedict,city,NE,NE,,York County,259349.35523029833,260578.98606346987,260766.8705267705,260231.7373
17833,22440,Dundas,city,IL,IL,,Richland County,150302.8577973635,153086.7323502327,157926.93081457727,153772.1737
28328,22440,Addyston,city,OH,OH,"Cincinnati, OH-KY-IN",Hamilton County,112494.73466632633,112718.47112015856,112804.95552593707,112672.7204
11586,22440,Gays,city,IL,IL,,Moultrie County,153867.8222265975,156141.05032624563,156761.5083722807,155590.127
41247,22440,Titonka,city,IA,IA,,Kossuth County,116982.4005709859,117359.94700975693,116981.72702725213,117108.0249
42851,22440,Middlefield,city,MA,MA,"Springfield, MA",Hampshire County,326929.0784854436,328135.7829137895,328048.0256988637,327704.2957
18501,22440,Havelock,city,IA,IA,,Pocahontas County,147512.52431258038,148291.2960865876,148807.42272871858,148203.7477
29978,22440,Lewiston,city,CA,CA,,Trinity County,288342.8884839667,285966.33348394634,283660.80328558787,285990.0084
42390,22453,Industry,city,IL,IL,"Macomb, IL",McDonough County,96288.84210440447,96241.28869932832,96149.01465269823,96226.38182
45671,22453,Hartford,city,IA,IA,"Des Moines-West Des Moines, IA",Warren County,216530.61024764474,217485.33353633262,217335.16666530818,217117.0368
19466,22453,Morgan,city,VT,VT,,Orleans County,330204.60968651896,325880.92952258757,322077.0655909034,326054.2016
52120,22453,Freedom,city,ME,ME,,Waldo County,281522.84758918267,283699.5955484253,284605.8176851257,283276.0869
14115,22458,Tenstrike,city,MN,MN,"Bemidji, MN",Beltrami County,276471.11534065945,277371.88837532996,277779.0104935928,277207.3381
3470,22458,Astoria,city,SD,SD,"Brookings, SD",Deuel County,406245.11864269193,405364.46087418386,404901.2813824728,405503.6203
52090,22458,Fountain,city,MN,MN,"Rochester, MN",Fillmore County,292706.35432492476,294027.8274878725,293987.43865726335,293573.8735
16468,22469,Cardwell,city,MT,MT,"Helena, MT",Madison County,563046.6302760997,562132.4585782165,560006.3296535837,561728.4728
35039,22469,Arbyrd,city,MO,MO,"Kennett, MO",Dunklin County,53159.972058381856,54384.00950976076,55446.644078773075,54330.20855
40978,22469,South Hutchinson,city,KS,KS,"Hutchinson, KS",Reno County,138742.7742492324,139009.65667383242,139171.92260999142,138974.7845
48457,22469,Westport,city,TN,TN,,Carroll County,234677.4358,236842.78988543243,236805.04915215017,236108.4249
26390,22469,Paris Crossing,city,IN,IN,"North Vernon, IN",Jennings County,223052.29982311736,224059.07996393027,224214.63538144264,223775.3384
44751,22469,Copper Harbor,city,MI,MI,"Houghton, MI",Keweenaw County,261034.27053259988,260787.94434589322,259020.11448135774,260280.7765
51015,22479,Black Eagle,city,MT,MT,"Great Falls, MT",Cascade County,232055.7611908538,234053.31821353387,234771.03152163918,233626.7036
37244,22479,Badger,city,IA,IA,"Fort Dodge, IA",Webster County,168124.56646930845,170025.46806660687,171471.69359754355,169873.9094
4015,22479,Cawood,city,KY,KY,,Harlan County,71030.87219919314,72803.28696983142,74970.20494927558,72934.78804
41588,22479,Wauneta,city,NE,NE,,Chase County,120025.26703703923,120359.9854274107,119232.58292944077,119872.6118
5254,22487,Ida,city,LA,LA,"Shreveport-Bossier City, LA",Caddo Parish,95629.03214182302,97231.03348,96596.08706169616,96485.38423
40181,22487,Orlando,city,WV,WV,,Lewis County,154284.57097288434,155611.39467273754,156412.77742914666,155436.2477
48234,22487,Vermillion,city,KS,KS,,Marshall County,174662.38394035175,174739.27073994392,173410.2776661817,174270.6441
29311,22487,San Simeon,city,CA,CA,"San Luis Obispo-Paso Robles, CA",San Luis Obispo County,620238.7016252886,619794.0323882932,615491.1938583803,618507.976
33616,22495,Reed Point,city,MT,MT,"Billings, MT",Stillwater County,482016.6678983031,486356.3448474282,487919.9567098825,485430.9898
53023,22495,Log Cabin,city,TX,TX,"Athens, TX",Henderson County,146430.12532129892,146303.74228380522,146962.22938559737,146565.3657
16171,22495,Truesdale,city,MO,MO,"St. Louis, MO-IL",Warren County,277745.42070953565,279990.8407564307,282178.8558358161,279971.7058
31503,22495,Fairdale,city,WV,WV,"Beckley, WV",Wyoming County,131356.61340791357,133396.38886049725,134127.8558561914,132960.286
16624,22495,Shushan,city,NY,NY,"Glens Falls, NY",Washington County,274431.0780051692,275708.9246883992,275374.16736037313,275171.39
9719,22505,Tatums,city,OK,OK,"Ardmore, OK",Carter County,132225.3451505117,132534.31174260055,130888.38097964595,131882.6793
17198,22505,Browning,city,MO,MO,,Linn County,147415.75016569463,148766.2372,149611.36847934718,148597.7853
13273,22505,Phillips,city,ME,ME,,Franklin County,184644.29694128092,185023.38263181582,184814.72286332143,184827.4675
13838,22505,Sigel,city,IL,IL,"Charleston-Mattoon, IL",Cumberland County,196127.82673609568,196719.12869570512,197885.9796340498,196910.9784
45812,22512,Hornsby,city,TN,TN,,Hardeman County,132956.77466513021,132376.83572005222,131283.2070027422,132205.6058
24992,22512,Gustine,city,TX,TX,,Comanche County,234813.53711084113,235669.71649885635,235998.52698153476,235493.9269
31450,22512,Ermine,city,KY,KY,,Letcher County,89786.41524497182,89495.46594,89887.06127731541,89722.98082
17809,22512,Dover,city,OK,OK,,Kingfisher County,213363.4711923093,215078.5588439279,215625.97410703488,214689.3347
26427,22517,Paulding,city,MS,MS,"Laurel, MS",Jasper County,98770.23034033092,98698.22870950306,97700.79053065839,98389.74986
55302,22523,Beverly Hills,city,MO,MO,"St. Louis, MO-IL",Saint Louis County,71328.00283,72206.57876628485,72712.20778143899,72082.26313
26417,22523,Paton,city,IA,IA,,Greene County,163650.5268652268,164547.41395719777,164838.29977348048,164345.4135
35672,22523,Doyle,city,TN,TN,,White County,210388.4100056383,212016.93457257724,212283.8903227426,211563.0783
19743,22523,Oil Springs,city,KY,KY,,Johnson County,157634.17338189218,158656.51893162713,160961.58626426442,159084.0929
830907,22523,Portland,city,NY,NY,"Jamestown-Dunkirk-Fredonia, NY",Chautauqua County,165954.68194231717,166519.5990280849,166114.02364592685,166196.1015
37710,22534,Cameron,city,LA,LA,"Lake Charles, LA",Cameron Parish,213329.52607731614,212267.45667130136,210315.1005615281,211970.6944
51703,22534,Deshler,city,NE,NE,,Thayer County,122279.75132312252,122960.2452569433,122679.77311078843,122639.9232
5159,22541,Highland,city,KS,KS,"St. Joseph, MO-KS",Doniphan County,133494.58859681067,133403.64571401896,132418.4162990234,133105.5502
25555,22541,Leonard,city,ND,ND,"Fargo, ND-MN",Cass County,231233.7707824226,230200.6237294358,229271.35961723552,230235.2514
46210,22548,Leigh,city,NE,NE,"Columbus, NE",Platte County,259168.84367301772,261171.88455228184,262545.2116223948,260961.9799
53715,22548,Ollie,city,IA,IA,,Keokuk County,152760.9336846308,152881.14459158658,152384.48307345755,152675.5204
36672,22548,Topmost,city,KY,KY,,Knott County,96927.42301783494,98684.74408833707,101224.61646882811,98945.59453
44023,22548,Barclay,city,MD,MD,"Baltimore-Columbia-Towson, MD",Queen Annes County,387851.97964368877,391197.3205245791,392128.96313601616,390392.7544
34215,22548,Sylvania,city,GA,GA,,Screven County,134118.92550557034,132967.3335146496,130767.38980613444,132617.8829
46272,22548,Littleton,city,WV,WV,,Wetzel County,88981.56609535562,88541.53304910021,87494.57385492623,88339.22433
395650,22557,Verona,city,ME,ME,,Hancock County,282371.40096257674,280460.7033667838,278199.44542535744,280343.8499
28437,22557,Kensett,city,IA,IA,"Mason City, IA",Worth County,198908.64859168153,200332.9531757176,199653.14499395803,199631.5823
14635,22557,Wibaux,city,MT,MT,,Wibaux County,188725.68100403514,190529.90852219914,191169.8257248222,190141.8051
47834,22557,Starrucca,city,PA,PA,,Wayne County,260598.5165043977,261924.68260313888,262853.11032693594,261792.1031
16249,22557,Vaughn,city,MT,MT,"Great Falls, MT",Cascade County,398695.67323079915,402619.1847085406,404782.1256933594,402032.3279
35104,22557,Ashton,city,IA,IA,,Osceola County,168266.7060526899,169123.92871717387,169094.14973435376,168828.2615
27488,22557,Turon,city,KS,KS,"Hutchinson, KS",Reno County,47230.41715746439,46359.89658947547,45264.84324,46285.05233
21424,22565,Zwingle,city,IA,IA,"Dubuque, IA",Jackson County,364559.4237342556,366098.53318590764,365627.61788895633,365428.5249
16306,22565,Slanesville,city,WV,WV,"Winchester, VA-WV",Hampshire County,291132.69425736315,293249.0437297614,294433.5617180675,292938.4332
7489,22565,Tumbling Shoals,city,AR,AR,,Cleburne County,245372.91958466233,246898.49664588444,247563.9925432621,246611.8029
43189,22565,Wardsboro,city,VT,VT,,Windham County,371139.8427597258,374123.4222273403,376443.8331587109,373902.366
9224,22573,Whiting,city,IA,IA,,Monona County,169145.1904,170335.1092566105,170480.5225666298,169986.9407
51257,22573,Canmer,city,KY,KY,,Hart County,197638.20115655358,202164.42248022056,206448.5981479972,202083.7406
395994,22573,Brownington,city,VT,VT,,Orleans County,244221.18846831028,245289.0684168725,246451.39843337564,245320.5518
24683,22573,Farmington,city,WA,WA,"Pullman, WA",Whitman County,276287.5297335963,276064.8519591865,275523.9353998913,275958.7724
47077,22573,Peterson,city,IA,IA,"Spencer, IA",Clay County,154097.64298474902,155553.71967549922,155710.96178867877,155120.7748
737786,22573,The Sea Ranch,city,CA,CA,"Santa Rosa-Petaluma, CA",Sonoma County,1413641.2482552947,1412452.9259158128,1411884.484525035,1412659.553
19179,22573,Manilla,city,IN,IN,"Indianapolis-Carmel-Anderson, IN",Rush County,217718.54307704757,220252.75338157022,221653.42178037798,219874.9061
30846,22584,Chattaroy,city,WV,WV,,Mingo County,66371.09323,66222.09067929414,65812.47255313823,66135.21882
45531,22584,Granville,city,TN,TN,"Cookeville, TN",Jackson County,239666.96388355686,241744.57804495026,242416.33487108545,241275.9589
10227,22584,Axtell,city,KS,KS,,Marshall County,211122.52045088902,212681.70599021515,212313.63694311873,212039.2878
5767,22584,Malone,city,TX,TX,,Hill County,162678.17855024533,162316.17825759706,160732.9337362088,161909.0968
7950,22584,Williston,city,TN,TN,"Memphis, TN-MS-AR",Fayette County,314751.7426145117,316157.10899067135,316408.3299202526,315772.3938
8909,22584,Roberts,city,IL,IL,"Pontiac, IL",Ford County,116526.06803202839,117836.56316864207,118507.39885304164,117623.3434
29954,22592,Falmouth,city,IN,IN,"Connersville, IN",Rush County,227741.04971713465,230572.47272015433,232166.9112499894,230160.1446
6013,22595,Monmouth,city,IA,IA,"Cedar Rapids, IA",Jackson County,242499.3482015735,244541.92585014817,244306.1839290002,243782.486
40349,22595,Pioche,city,NV,NV,,Lincoln County,213979.56342085614,213188.87520399457,214153.7639488432,213774.0675
25822,22595,McCutchenville,city,OH,OH,"Tiffin, OH",Wyandot County,181532.9395999188,183088.8616482797,183185.19492535794,182602.3321
28403,22603,Alta Vista,city,IA,IA,,Chickasaw County,222894.92340388187,225634.72403262882,226003.49532584226,224844.3809
28692,22603,Laura,city,IL,IL,"Peoria, IL",Peoria County,192004.57073170145,194108.26354224337,195627.22663185388,193913.3536
26354,22603,Packwood,city,WA,WA,"Centralia, WA",Lewis County,467500.5818047033,467443.98036045505,469162.1558515819,468035.5727
32854,22609,Midwest,city,WY,WY,"Casper, WY",Natrona County,66926.61520598661,67560.52814022546,67780.65820172486,67422.60052
40864,22609,Sheffield,city,VT,VT,,Caledonia County,234156.9361,232110.85537453616,229687.59449742097,231985.1287
38850,22609,Hallam,city,NE,NE,"Lincoln, NE",Lancaster County,414394.9040306413,414485.5947959759,414091.88707638887,414324.1286
41172,22609,Taloga,city,OK,OK,,Dewey County,122763.09370112022,121248.56197553471,119828.68071274884,121280.1121
35137,22609,Brandon,city,IA,IA,,Buchanan County,203603.49514531836,205554.4168289136,207038.73625590978,205398.8827
12841,22616,Morven,city,GA,GA,"Valdosta, GA",Brooks County,121133.36149717301,121932.64200393907,121798.28518267092,121621.4296
47500,22616,Sagaponack,city,NY,NY,"New York-Newark-Jersey City, NY-NJ-PA",Suffolk County,6623207.695347262,6673652.030060667,6741700.879724857,6679520.202
33020,22616,Mystic,city,IA,IA,,Appanoose County,49701.40180778917,49974.70876527834,49901.28817316526,49859.13292
48985,22616,Hawley,city,MA,MA,"Springfield, MA",Franklin County,337555.6083,338970.62125481485,338219.4219099598,338248.5505
17940,22626,Eleele,city,HI,HI,"Kapaa, HI",Kauai County,840771.4547335139,843078.1156,842517.7173339898,842122.4292
28549,22626,Ellsworth,city,PA,PA,"Pittsburgh, PA",Washington County,75320.39762139738,75941.92794354093,77589.49129756384,76283.93895
41297,22626,Trumbull,city,NE,NE,"Hastings, NE",Clay County,256731.6274122115,257550.08384986027,257573.08490042714,257284.9321
53583,22626,Niobrara,city,NE,NE,,Knox County,142415.10458599814,141573.69884862727,140755.2449260584,141581.3495
16028,22637,Worthington,city,KY,KY,"Huntington-Ashland, WV-KY-OH",Greenup County,124304.07160399719,125225.17654773727,126354.89548616791,125294.7145
6890,22637,Saint Libory,city,NE,NE,"Grand Island, NE",Howard County,326906.7246612333,328092.76146752783,326581.7277522124,327193.738
46426,22637,Martelle,city,IA,IA,"Cedar Rapids, IA",Jones County,288316.4111713136,290905.2232127129,291768.56255667156,290330.0656
44892,22640,Delaplane,city,VA,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Fauquier County,883184.9221445177,888241.1185256433,891913.7851439052,887779.9419
9685,22640,Lancaster,city,KS,KS,"Atchison, KS",Atchison County,216296.25329303418,216356.24732119674,214544.15228095427,215732.2176
49700,22640,Liberty Center,city,IN,IN,"Bluffton, IN",Wells County,217057.10714272808,219031.7293833543,220232.79469949382,218773.8771
44312,22640,Briggs,city,TX,TX,,Burnet County,540603.4393,541105.1052767393,539893.1554187346,540533.9
26375,22640,Palo Pinto,city,TX,TX,"Mineral Wells, TX",Palo Pinto County,375790.3975296095,378303.9878230306,379265.5825848414,377786.656
8464,22640,Hitchins,city,KY,KY,"Huntington-Ashland, WV-KY-OH",Carter County,113553.71859356936,116305.68323744561,118712.36178780295,116190.5879
29052,22650,Peel,city,AR,AR,,Marion County,229254.3438261697,227845.7791236275,227364.73283169264,228154.9519
19926,22650,Philadelphia,city,MO,MO,"Hannibal, MO",Marion County,257351.03692740752,259980.30486318804,261178.68340977049,259503.3417
37588,22650,Broadview,city,MT,MT,"Billings, MT",Yellowstone County,356989.6474253408,356931.47279801517,356173.47778529854,356698.1993
23747,22650,Blue Mound,city,KS,KS,"Kansas City, MO-KS",Linn County,243233.3432172629,242962.27690789907,239825.87249412702,242007.1642
24404,22657,Donie,city,TX,TX,,Freestone County,246842.36120087837,247729.44658037924,248067.3005974051,247546.3695
30021,22657,Robbins,city,CA,CA,"Yuba City, CA",Sutter County,370114.2487561326,369824.8893,369442.4953529301,369793.8778
32346,22661,Krugerville,city,TX,TX,"Dallas-Fort Worth-Arlington, TX",Denton County,445017.1830062713,444249.63757055154,442854.30758066726,444040.3761
26789,22661,Robertsdale,city,PA,PA,"Huntingdon, PA",Huntingdon County,89235.03321401491,88418.38257296807,86482.72372,88045.37984
19247,22661,Mayhill,city,NM,NM,"Roswell, NM",Chaves County,363179.03690071317,366035.3015797145,368047.63429995015,365753.9909
30363,22661,Baylis,city,IL,IL,"Quincy, IL-MO",Pike County,94269.41481,94824.79067913316,94241.45072079904,94445.21874
32517,22661,Linwood,city,NE,NE,"Omaha-Council Bluffs, NE-IA",Butler County,342668.00709474675,346360.7475830718,347740.6752218362,345589.81
35055,22661,Cedarcreek,city,MO,MO,"Branson, MO",Taney County,166516.5922289478,164712.44685210384,163110.4445611613,164779.8279
52790,22670,Kirkersville,city,OH,OH,"Columbus, OH",Licking County,253330.80532829187,254079.16806626585,254352.09887460739,253920.6908
116477,22670,McArthur,city,CA,CA,"Susanville, CA",Lassen County,285140.0575471381,285618.85564828553,285053.3514,285270.7549
18054,22674,Fairfield,city,ID,ID,"Hailey, ID",Camas County,341865.16600801266,343472.7482537939,343827.4370104517,343055.1171
36512,22674,Safford,city,AL,AL,"Selma, AL",Dallas County,132058.87718456722,133081.7408,133042.53437857112,132727.7175
55773,22674,Hokah,city,MN,MN,"La Crosse-Onalaska, WI-MN",Houston County,264651.99188474176,269001.87543543684,273073.3245743853,268909.064
36229,22683,Whitesville,city,NY,NY,"Corning, NY",Allegany County,102466.68986662297,102667.35046529741,101900.55080937441,102344.8637
19137,22683,Lynd,city,MN,MN,"Marshall, MN",Lyon County,234257.47118205775,235940.4528047278,235369.73004505105,235189.218
46457,22683,Mc Adenville,city,NC,NC,"Charlotte-Concord-Gastonia, NC-SC",Gaston County,473792.0576591717,472729.48823125515,471544.5277916423,472688.6912
13809,22683,Shell,city,WY,WY,,Big Horn County,390672.32614309335,392827.3510499021,394346.7048670819,392615.4607
31659,22683,Fremont,city,MO,MO,"Poplar Bluff, MO",Carter County,152402.85846561324,155243.69010223716,158500.55013679175,155382.3662
38020,22683,Cornettsville,city,KY,KY,,Perry County,104023.1990770984,106911.26697561088,111232.3927503598,107388.9529
23350,22683,Williamsfield,city,IL,IL,"Galesburg, IL",Knox County,131031.4871818939,130737.42841815809,129983.97278609785,130584.2961
22056,22693,Farson,city,WY,WY,"Rock Springs, WY",Sweetwater County,382873.3767915619,386356.5054,385884.43058629794,385038.1043
43943,22700,Arnolds Park,city,IA,IA,"Spirit Lake, IA",Dickinson County,437676.4535217988,437094.7345770429,435655.58970548183,436808.9259
22545,22703,Powells Point,city,NC,NC,"Virginia Beach-Norfolk-Newport News, VA-NC",Currituck County,391835.14978038875,392417.26560110087,392049.6529539958,392100.6894
5583,22703,Leary,city,TX,TX,"Texarkana, TX-AR",Bowie County,147922.1580491819,147085.05426022803,145745.38227790679,146917.5315
4530,22703,Eglon,city,WV,WV,"Morgantown, WV",Preston County,146781.69359034675,149577.38626179556,151184.1295475538,149181.0698
25628,22703,Logsden,city,OR,OR,"Newport, OR",Lincoln County,425830.9338565739,425714.3316,423107.42327263206,424884.2296
30414,22713,Belvue,city,KS,KS,"Manhattan, KS",Pottawatomie County,239834.1351393104,240768.51282818042,240527.01812573956,240376.5554
25881,22713,Middletown,city,IL,IL,"Lincoln, IL",Logan County,100386.6384733632,101595.59242678003,101724.85413210369,101235.695
7880,22713,Westfield,city,IA,IA,,Plymouth County,296651.5151572733,299477.2974920142,299006.68113696604,298378.4979
11801,22713,Harbinger,city,NC,NC,"Virginia Beach-Norfolk-Newport News, VA-NC",Currituck County,461737.6053229395,466624.8544215893,469664.2834268143,466008.9144
39235,22713,Kiamesha Lake,city,NY,NY,,Sullivan County,200202.25174894274,201276.71945358106,201894.8488731588,201124.6067
57104,22721,Alma,city,IL,IL,"Centralia, IL",Marion County,111915.38799291792,111804.1012858509,112414.29813767271,112044.5958
3744,22721,Bolt,city,WV,WV,"Beckley, WV",Raleigh County,130368.74854197272,132305.0571457968,133137.71391861726,131937.1732
14860,22721,Boggstown,city,IN,IN,"Indianapolis-Carmel-Anderson, IN",Shelby County,291782.6870067597,293858.8761440368,294763.29900707776,293468.2874
3886,22721,Bullard,city,TX,TX,"Jacksonville, TX",Cherokee County,364514.68787168775,365749.6036,365889.7231,365384.6715
42307,22721,Left Hand,city,WV,WV,,Roane County,142721.13770269256,142651.81323901756,141291.38651621822,142221.4458
46417,22721,Marion Heights,city,PA,PA,"Sunbury, PA",Northumberland County,75965.76847174249,76041.80154175086,76571.87006379988,76193.14669
40660,22721,Rudd,city,IA,IA,,Floyd County,145899.41230394776,147678.87169373405,148403.7338351549,147327.3393
42360,22729,Granite Falls,city,MN,MN,,Chippewa County,138532.55730805735,138863.4926303766,138913.54388450747,138769.8646
6496,22729,Piedmont,city,OH,OH,"Wheeling, WV-OH",Belmont County,118078.12639550352,118081.9570626173,118061.1412455914,118073.7416
28810,22729,Joanna,city,SC,SC,"Greenville-Anderson, SC",Laurens County,74326.73789850903,75781.71370950942,75614.94160137656,75241.13107
56922,22735,Los Alamos,city,CA,CA,"Santa Maria-Santa Barbara, CA",Santa Barbara County,910653.9617376225,905578.9328615275,898702.9391041984,904978.6112
55575,22735,Acme,city,WA,WA,"Bellingham, WA",Whatcom County,489148.3635800204,489168.14534276334,487981.0073,488765.8387
56958,22739,Indianola,city,WA,WA,"Bremerton-Silverdale-Port Orchard, WA",Kitsap County,675733.9768757081,675354.1409,673777.4242401036,674955.1807
29325,22739,Sudbury,city,VT,VT,"Rutland, VT",Rutland County,396092.96607002214,392162.9905355237,389996.1657796153,392750.7075
17670,22739,Cuyahoga Heights,city,OH,OH,"Cleveland-Elyria, OH",Cuyahoga County,195983.17606272362,197198.4833038856,198125.4237841482,197102.3611
14946,22739,Danbury,city,IA,IA,"Sioux City, IA-NE-SD",Woodbury County,199023.10534839143,199818.57597086416,199242.55037993906,199361.4106
26747,22749,Rich Creek,city,VA,VA,"Blacksburg-Christiansburg, VA",Giles County,146197.2063823894,147876.43056021014,149752.75164792233,147942.1295
18708,22749,Irving,city,IL,IL,,Montgomery County,126322.60855665607,125040.75317804469,123505.4300506768,124956.2639
47627,22749,Sedalia,city,NC,NC,"Greensboro-High Point, NC",Guilford County,170235.52496076433,170479.84211993506,169898.93563693928,170204.7676
56640,22749,Verdi,city,NV,NV,"Reno, NV",Washoe County,788834.4381632212,791552.2621317346,794760.5763639618,791715.7589
56679,22749,Waggoner,city,IL,IL,"St. Louis, MO-IL",Macoupin County,147664.93010624454,146878.9703826667,146770.47778349262,147104.7928
9422,22749,Tonka Bay,city,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",Hennepin County,1044470.6729804011,1044822.6181825995,1044441.778248276,1044578.356
39756,22749,Merom,city,IN,IN,"Terre Haute, IN",Sullivan County,139439.22456761004,141134.5875,141654.13210943213,140742.6481
6059,22749,Mound Valley,city,KS,KS,"Parsons, KS",Labette County,127973.50766516784,127902.02916111572,126674.62560752062,127516.7208
22858,22764,Rye,city,TX,TX,"Houston-The Woodlands-Sugar Land, TX",Liberty County,100610.16184256111,99817.45551,98296.01458993512,99574.54398
36591,22764,Ruth,city,MI,MI,,Huron County,187152.3805188778,185756.47313477378,183950.20858020708,185619.6874
32277,22764,Kelly,city,LA,LA,,Caldwell Parish,116936.84940450726,119687.54355807322,121274.96119865474,119299.7847
28570,22764,Lake Shore,city,MN,MN,"Brainerd, MN",Cass County,693533.6613475113,696532.6207023215,700120.4512112102,696728.9111
45066,22771,Easton,city,NH,NH,"Lebanon, NH-VT",Grafton County,551874.2089716528,549459.9250879897,544220.4464601035,548518.1935
20812,22771,Tipton,city,OK,OK,,Tillman County,62643.34715639334,62198.820742670585,61221.85429636256,62021.34073
24288,22771,Cumberland,city,IA,IA,,Cass County,152276.91508344727,153986.26333963135,154840.60268891594,153701.2604
44151,22771,Bethelridge,city,KY,KY,,Casey County,142263.6045672002,145346.10413556374,147582.56586483394,145064.0915
3403,22771,Andalusia,city,IL,IL,"Davenport-Moline-Rock Island, IA-IL",Rock Island County,199741.30280687168,201823.7816901931,203362.18833237045,201642.4243
23822,22771,Bridgewater,city,SD,SD,"Sioux Falls, SD",McCook County,232838.20044222847,236904.23942705346,238411.19642186843,236051.2121
41959,22780,Creston,city,CA,CA,"San Luis Obispo-Paso Robles, CA",San Luis Obispo County,994952.1429598379,994815.3105210426,991486.9189171544,993751.4575
4111,22780,Clarksdale,city,MO,MO,"St. Joseph, MO-KS",DeKalb County,219655.25179002373,219525.93392342958,219743.46909532117,219641.5516
33680,22780,Riverdale,city,NE,NE,"Kearney, NE",Buffalo County,285609.41220120277,286759.8305190956,287263.1531411312,286544.132
272618,22780,Northmoor,city,MO,MO,"Kansas City, MO-KS",Platte County,218733.99199742696,218306.23400623657,217505.48618720254,218181.9041
44179,22788,Birmingham,city,MO,MO,"Kansas City, MO-KS",Clay County,181022.26073695303,181965.85490484638,181345.74874161909,181444.6215
8076,22793,Amber,city,OK,OK,"Oklahoma City, OK",Grady County,183420.57727276205,183016.23520221375,182939.51657855007,183125.443
44622,22795,Clarkston,city,UT,UT,"Logan, UT-ID",Cache County,420171.4865699066,421187.3153886863,419926.71119549713,420428.5044
398968,22795,Carrabassett Valley,city,ME,ME,,Franklin County,578280.0711741067,580932.3273707541,581969.2985,580393.899
43355,22795,Ranchita,city,CA,CA,"San Diego-Chula Vista-Carlsbad, CA",San Diego County,507887.6975338291,505756.48825007863,504706.6121244226,506116.9326
20100,22795,Randolph,city,UT,UT,,Rich County,300248.8976,303448.61467540084,305091.7979398184,302929.7701
5672,22795,Lockridge,city,IA,IA,"Fairfield, IA",Jefferson County,179805.41710080556,179921.71838495546,177894.31834646067,179207.1513
21557,22804,Chattanooga,city,OK,OK,"Lawton, OK",Tillman County,125558.30827853736,126380.13900298036,126503.99658349976,126147.4813
7275,22804,Stotts City,city,MO,MO,,Lawrence County,218333.2247100363,219019.81752679395,219208.52250010497,218853.8549
20889,22804,Uniondale,city,IN,IN,"Bluffton, IN",Wells County,260029.9936334806,261543.06891140877,262001.90895223824,261191.6572
3853,22811,Brownville,city,ME,ME,,Piscataquis County,141861.58205449165,142287.38640393259,142749.3736450516,142299.4474
41340,22811,Union Star,city,MO,MO,"St. Joseph, MO-KS",DeKalb County,163474.0628478879,162731.28088338944,162444.96047613685,162883.4347
144154,22811,Pines,city,IN,IN,"Chicago-Naperville-Elgin, IL-IN-WI",Porter County,189302.33122493632,189851.41997056466,189394.81813771758,189516.1898
27814,22811,Weaubleau,city,MO,MO,,Hickory County,116427.54707989968,115667.76020313396,115304.82031367863,115800.0425
46118,22811,Lake Tapawingo,city,MO,MO,"Kansas City, MO-KS",Jackson County,422503.70974224835,421806.52668977645,421817.99502232746,422042.7438
10358,22819,Benton,city,NH,NH,"Lebanon, NH-VT",Grafton County,334759.92226926045,341905.0710843203,345440.92432629806,340701.9726
19692,22819,Northrop,city,MN,MN,"Fairmont, MN",Martin County,121867.47148121327,124789.12485845014,126681.78084317844,124446.1257
