RegionID,SizeRank,RegionName,RegionType,StateName,State,Metro,CountyName,RentPriceAverage
19486,4010,Mount Clemens,city,MI,MI,"Detroit-Warren-Dearborn, MI",Macomb County,1158.5
37392,4011,Berkley,city,MI,MI,"Detroit-Warren-Dearborn, MI",Oakland County,1888.1944444444443
29499,4014,Toney,city,AL,AL,"Huntsville, AL",Madison County,1500
31988,4016,Hazel Park,city,MI,MI,"Detroit-Warren-Dearborn, MI",Oakland County,1428.6190476190477
27104,4019,Signal Mountain,city,TN,TN,"Chattanooga, TN-GA",Sequatchie County,2356.25
14554,4022,West Haven,city,UT,UT,"Ogden-Clearfield, UT",Weber County,1553.9785714285715
34058,4026,South Ogden,city,UT,UT,"Ogden-Clearfield, UT",Weber County,1679.4444444444443
5438,4028,Kingston,city,TN,TN,"Knoxville, TN",Roane County,1412.5
50507,4031,Hubert,city,NC,NC,"Jacksonville, NC",Onslow County,1412.0238095238094
56756,4032,Tomah,city,WI,WI,,Monroe County,1082.9166666666665
398847,4033,Clinton,city,MA,MA,"Worcester, MA-CT",Worcester County,2393.75
12119,4041,Jennings,city,MO,MO,"St. Louis, MO-IL",Saint Louis County,1189.3333333333333
38899,4044,Harper Woods,city,MI,MI,"Detroit-Warren-Dearborn, MI",Wayne County,1336.6666666666667
3887,4047,Bulverde,city,TX,TX,"San Antonio-New Braunfels, TX",Comal County,2093.166666666667
398120,4048,Hooksett,city,NH,NH,"Concord, NH",Merrimack County,2109.472222222222
41690,4049,White House,city,TN,TN,"Nashville-Davidson--Murfreesboro--Franklin, TN",Robertson County,2019.8333333333333
51095,4055,Boulder City,city,NV,NV,"Las Vegas-Henderson-Paradise, NV",Clark County,1791.6666666666667
18427,4056,Haddonfield,city,NJ,NJ,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Camden County,1744.1666666666667
29446,4058,Woodland,city,WA,WA,"Longview, WA",Cowlitz County,2290
50142,4060,Spanish Fort,city,AL,AL,"Daphne-Fairhope-Foley, AL",Baldwin County,1586.9444444444443
24687,4061,Fate,city,TX,TX,"Dallas-Fort Worth-Arlington, TX",Rockwall County,2341.809523809524
34189,4065,Superior,city,MI,MI,"Ann Arbor, MI",Washtenaw County,2134.5
12976,4072,Newport,city,KY,KY,"Cincinnati, OH-KY-IN",Campbell County,1469.6285714285714
12238,4079,La Grange,city,IL,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,2426.3333333333335
37964,4081,College Park,city,GA,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Fulton County,1653.0555555555557
12167,4088,Kearney,city,MO,MO,"Kansas City, MO-KS",Clay County,2003.3333333333333
53126,4091,Manassas Park,city,VA,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Manassas Park City,2107.5523809523806
55184,4093,Whitefish,city,MT,MT,"Kalispell, MT",Flathead County,3012.5
37845,4096,Chelsea,city,AL,AL,"Birmingham-Hoover, AL",Shelby County,2066.1666666666665
125563,4098,Opa-locka,city,FL,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",Miami-Dade County,2443.266666666667
25026,4102,Hanover,city,MA,MA,"Boston-Cambridge-Newton, MA-NH",Plymouth County,2692.8222222222225
40610,4103,Rockport,city,TX,TX,"Rockport, TX",Aransas County,1866.6666666666667
31083,4107,Coweta,city,OK,OK,"Tulsa, OK",Wagoner County,1624.5
34825,4114,Whitehouse,city,TX,TX,"Tyler, TX",Smith County,1837.2222222222224
30385,4125,Bedford,city,MA,MA,"Boston-Cambridge-Newton, MA-NH",Middlesex County,3020.416666666667
251873,4129,Sedro-Woolley,city,WA,WA,"Mount Vernon-Anacortes, WA",Skagit County,1833.3333333333335
11475,4131,Forest Park,city,IL,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,1530.2777777777776
18843,4134,Kirksville,city,MO,MO,"Kirksville, MO",Adair County,793.1944444444445
22276,4136,Robbinsdale,city,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",Hennepin County,1743.373015873016
126611,4139,West Park,city,FL,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",Broward County,2483.3333333333335
26739,4145,Rex,city,GA,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Clayton County,1865.2031746031746
7811,4147,Welby,city,CO,CO,"Denver-Aurora-Lakewood, CO",Adams County,2364.1666666666665
3634,4154,Bennington,city,NE,NE,"Omaha-Council Bluffs, NE-IA",Douglas County,1723.3333333333333
38623,4155,Fruitland Park,city,FL,FL,"Orlando-Kissimmee-Sanford, FL",Lake County,2290
5802,4156,Marblehead,city,MA,MA,"Boston-Cambridge-Newton, MA-NH",Essex County,3397.5
30145,4158,Alamo,city,CA,CA,"San Francisco-Oakland-Berkeley, CA",Contra Costa County,6200
6877,4165,Saddle Brook,city,NJ,NJ,"New York-Newark-Jersey City, NY-NJ-PA",Bergen County,3137.5
37287,4166,Barrington,city,RI,RI,"Providence-Warwick, RI-MA",Bristol County,2575
36409,4170,Warrenville,city,IL,IL,"Chicago-Naperville-Elgin, IL-IN-WI",DuPage County,2212.1749999999997
36493,4177,Russellville,city,KY,KY,,Logan County,799
4886,4180,Gibsonville,city,NC,NC,"Greensboro-High Point, NC",Guilford County,1622.5
33300,4181,Pacific Grove,city,CA,CA,"Salinas, CA",Monterey County,2855.489417989418
25258,4185,Inwood,city,WV,WV,"Hagerstown-Martinsburg, MD-WV",Berkeley County,1725
32462,4188,Lebanon,city,NH,NH,"Lebanon, NH-VT",Grafton County,2133.9166666666665
3312,4191,Adairsville,city,GA,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Bartow County,1900
5415,4195,Key Biscayne,city,FL,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",Miami-Dade County,7298.3796296296305
26894,4196,Safety Harbor,city,FL,FL,"Tampa-St. Petersburg-Clearwater, FL",Pinellas County,2545.4166666666665
11209,4198,East Cleveland,city,OH,OH,"Cleveland-Elyria, OH",Cuyahoga County,836.2083333333334
43078,4200,Verona,city,NJ,NJ,"New York-Newark-Jersey City, NY-NJ-PA",Essex County,3212.5
6263,4207,Nyack,city,NY,NY,"New York-Newark-Jersey City, NY-NJ-PA",Rockland County,2708.3333333333335
13829,4207,Short Hills,city,NJ,NJ,"New York-Newark-Jersey City, NY-NJ-PA",Essex County,6175
18451,4209,Hampton Bays,city,NY,NY,"New York-Newark-Jersey City, NY-NJ-PA",Suffolk County,17518.333333333332
50762,4221,Arlington,city,TN,TN,"Memphis, TN-MS-AR",Shelby County,2342.0833333333335
33430,4228,Pinehurst,city,NC,NC,"Pinehurst-Southern Pines, NC",Moore County,2233.8333333333335
54064,4231,Rantoul,city,IL,IL,"Champaign-Urbana, IL",Champaign County,756.3888888888888
7920,4239,Whitefish Bay,city,WI,WI,"Milwaukee-Waukesha, WI",Milwaukee County,2300
52003,4242,Federal Heights,city,CO,CO,"Denver-Aurora-Lakewood, CO",Adams County,1629.8333333333333
37495,4252,Bonham,city,TX,TX,"Bonham, TX",Fannin County,1394.6666666666667
41289,4257,Troy,city,AL,AL,"Troy, AL",Pike County,1156.25
53162,4262,Marina del Rey,city,CA,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,4117.215471629264
21181,4268,Wayland,city,MA,MA,"Boston-Cambridge-Newton, MA-NH",Middlesex County,3888.75
8823,4269,Lyndhurst,city,OH,OH,"Cleveland-Elyria, OH",Cuyahoga County,1744
158219,4272,East Riverdale,city,MD,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Prince Georges County,1622.5
8350,4273,Collingswood,city,NJ,NJ,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Camden County,1637.3333333333333
35130,4284,Auburn,city,GA,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Barrow County,2406.25
836936,4285,Darby,city,PA,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Delaware County,1356.25
51193,4291,Burlington,city,WA,WA,"Mount Vernon-Anacortes, WA",Skagit County,1959.3650793650795
27508,4293,University Heights,city,OH,OH,"Cleveland-Elyria, OH",Cuyahoga County,2129.1666666666665
162295,4304,Rossville,city,MD,MD,"Baltimore-Columbia-Towson, MD",Baltimore County,1798.8657407407409
9859,4307,Edgewater,city,NJ,NJ,"New York-Newark-Jersey City, NY-NJ-PA",Bergen County,3199.0833333333335
832506,4309,Harrison,city,NY,NY,"New York-Newark-Jersey City, NY-NJ-PA",Westchester County,5132.5
55461,4311,Cromwell,city,CT,CT,"Hartford-East Hartford-Middletown, CT",Middlesex County,2510.222222222222
32864,4313,Millbury,city,MA,MA,"Worcester, MA-CT",Worcester County,3100
23584,4314,Ball Ground,city,GA,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Cherokee County,2099
3663,4315,Bexley,city,OH,OH,"Columbus, OH",Franklin County,1800
3436,4320,Ardmore,city,PA,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Delaware County,2627.222222222222
37327,4321,Beachwood,city,OH,OH,"Cleveland-Elyria, OH",Cuyahoga County,2050.248148148148
27731,4328,Waconia,city,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",Carver County,1735.888888888889
48336,4332,Warrensville Heights,city,OH,OH,"Cleveland-Elyria, OH",Cuyahoga County,1500
56395,4333,Norwalk,city,IA,IA,"Des Moines-West Des Moines, IA",Warren County,1190
9304,4336,Swampscott,city,MA,MA,"Boston-Cambridge-Newton, MA-NH",Essex County,2844.555555555555
52113,4339,Frederick,city,CO,CO,"Greeley, CO",Weld County,2807.5
57006,4344,Lampasas,city,TX,TX,"Killeen-Temple, TX",Lampasas County,1750
12950,4345,New Market,city,MD,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Frederick County,2401.8333333333335
44647,4347,Clifton,city,CO,CO,"Grand Junction, CO",Mesa County,1280
23962,4350,Carrboro,city,NC,NC,"Durham-Chapel Hill, NC",Orange County,1740.0531135531137
13286,4352,Pike Road,city,AL,AL,"Montgomery, AL",Montgomery County,2002.3333333333333
38286,4353,East Greenwich,city,RI,RI,"Providence-Warwick, RI-MA",Kent County,3125
34346,4360,Tuckahoe,city,VA,VA,"Richmond, VA",Henrico County,1765.4398148148148
37308,4366,Bay Saint Louis,city,MS,MS,"Gulfport-Biloxi, MS",Hancock County,1600
46727,4374,New Providence,city,NJ,NJ,"New York-Newark-Jersey City, NY-NJ-PA",Union County,5300
40409,4376,Portales,city,NM,NM,"Portales, NM",Roosevelt County,874.8611111111112
46130,4377,Lakeland,city,TN,TN,"Memphis, TN-MS-AR",Shelby County,2079.5
29482,4377,Thompsons Station,city,TN,TN,"Nashville-Davidson--Murfreesboro--Franklin, TN",Williamson County,2166.9814814814813
11949,4387,Holly Hill,city,FL,FL,"Deltona-Daytona Beach-Ormond Beach, FL",Volusia County,2079.1666666666665
26971,4396,Saraland,city,AL,AL,"Mobile, AL",Mobile County,1323.6666666666667
22177,4397,Moody,city,AL,AL,"Birmingham-Hoover, AL",Saint Clair County,1801.6666666666667
44208,4402,Blue Ash,city,OH,OH,"Cincinnati, OH-KY-IN",Hamilton County,1993.875
6041,4402,Morehead City,city,NC,NC,"Morehead City, NC",Carteret County,2000
31697,4409,Gardendale,city,AL,AL,"Birmingham-Hoover, AL",Jefferson County,1850
44572,4411,Chicago Ridge,city,IL,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,1528.3333333333333
17358,4412,Centerton,city,AR,AR,"Fayetteville-Springdale-Rogers, AR",Benton County,1595.2222222222224
17907,4414,Eatontown,city,NJ,NJ,"New York-Newark-Jersey City, NY-NJ-PA",Monmouth County,2303.6666666666665
26169,4415,North Aurora,city,IL,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Kane County,2688.5
32352,4416,La Grange Park,city,IL,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,1551
4914,4417,Glenn Heights,city,TX,TX,"Dallas-Fort Worth-Arlington, TX",Dallas County,2294.1666666666665
37133,4419,Ammon,city,ID,ID,"Idaho Falls, ID",Bonneville County,1742.9166666666665
245091,4425,Lincolnia,city,VA,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Fairfax County,2667.3333333333335
13717,4428,Santa Rosa Beach,city,FL,FL,"Crestview-Fort Walton Beach-Destin, FL",Walton County,2019.202380952381
16033,4439,Seabrook,city,TX,TX,"Houston-The Woodlands-Sugar Land, TX",Chambers County,2262.5
42485,4440,Forest Hill,city,TX,TX,"Dallas-Fort Worth-Arlington, TX",Tarrant County,1801.5
10424,4445,Black Mountain,city,NC,NC,"Asheville, NC",Buncombe County,1955.5555555555557
5610,4447,Leon Valley,city,TX,TX,"San Antonio-New Braunfels, TX",Bexar County,1161.4222222222222
53655,4449,Oak Park,city,CA,CA,"Oxnard-Thousand Oaks-Ventura, CA",Ventura County,3206.9398148148152
32539,4450,Live Oak,city,TX,TX,"San Antonio-New Braunfels, TX",Bexar County,1300.622222222222
23162,4452,Brownsville,city,TN,TN,"Brownsville, TN",Haywood County,923.75
7113,4458,Snoqualmie,city,WA,WA,"Seattle-Tacoma-Bellevue, WA",King County,2834.8888888888887
54659,4464,Taos,city,NM,NM,"Taos, NM",Taos County,1900
11572,4468,Garden City,city,ID,ID,"Boise City, ID",Ada County,1675.972222222222
35727,4470,Justice,city,IL,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,1468.1944444444443
3696,4476,Blanchard,city,OK,OK,"Oklahoma City, OK",Grady County,1722.5
4908,4477,Glendale,city,WI,WI,"Milwaukee-Waukesha, WI",Milwaukee County,1650.8333333333333
47909,4479,Sunbury,city,OH,OH,"Columbus, OH",Delaware County,1631.25
9827,4482,California,city,MD,MD,"California-Lexington Park, MD",Saint Marys County,2566.666666666667
12211,4486,Kingston,city,PA,PA,"Scranton--Wilkes-Barre, PA",Luzerne County,1405.888888888889
45461,4488,Glenpool,city,OK,OK,"Tulsa, OK",Tulsa County,1408.3333333333335
57024,4488,Rogers,city,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",Hennepin County,2194.8076923076924
8000,4491,Woodland Park,city,CO,CO,"Colorado Springs, CO",Teller County,1973.277777777778
6165,4493,New London,city,WI,WI,"Appleton, WI",Waupaca County,949
28407,4498,Berkeley Heights,city,NJ,NJ,"New York-Newark-Jersey City, NY-NJ-PA",Union County,2968.5
29973,4501,Paradise Valley,city,AZ,AZ,"Phoenix-Mesa-Chandler, AZ",Maricopa County,1980.7599206349205
26540,4502,Platte City,city,MO,MO,"Kansas City, MO-KS",Platte County,1330
54411,4505,Shorewood,city,WI,WI,"Milwaukee-Waukesha, WI",Milwaukee County,1268.3888888888887
12265,4508,Lake Forest Park,city,WA,WA,"Seattle-Tacoma-Bellevue, WA",King County,2378.25
46674,4514,Narragansett,city,RI,RI,"Providence-Warwick, RI-MA",Washington County,3475
52592,4519,Hueytown,city,AL,AL,"Birmingham-Hoover, AL",Jefferson County,1291.5555555555557
22458,4520,Liberty Lake,city,WA,WA,"Spokane-Spokane Valley, WA",Spokane County,1701.3555555555556
12137,4521,Johnstown,city,OH,OH,"Columbus, OH",Licking County,2127.3333333333335
50933,4523,Bedford,city,OH,OH,"Cleveland-Elyria, OH",Cuyahoga County,1257.0833333333333
49233,4529,Fairview,city,TN,TN,"Nashville-Davidson--Murfreesboro--Franklin, TN",Williamson County,2172.25
47415,4530,Rochester,city,MI,MI,"Detroit-Warren-Dearborn, MI",Oakland County,1800
34702,4537,Webster,city,TX,TX,"Houston-The Woodlands-Sugar Land, TX",Harris County,1449.5343915343917
27341,4539,Swansea,city,IL,IL,"St. Louis, MO-IL",Saint Clair County,1431.25
12070,4540,Isanti,city,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",Isanti County,1470
7729,4554,Waddell,city,AZ,AZ,"Phoenix-Mesa-Chandler, AZ",Maricopa County,2349.9166666666665
5665,4560,Livingston,city,MT,MT,,Park County,1696.6666666666667
47753,4567,South Boston,city,VA,VA,,Halifax County,1468.3333333333333
25688,4595,Lynnfield,city,MA,MA,"Boston-Cambridge-Newton, MA-NH",Essex County,2942.5
397261,4599,Big Rapids,city,MI,MI,"Big Rapids, MI",Mecosta County,1071.25
15079,4604,Alcoa,city,TN,TN,"Knoxville, TN",Blount County,1757.111111111111
8914,4607,Manorville,city,NY,NY,"New York-Newark-Jersey City, NY-NJ-PA",Suffolk County,2304.25
56270,4610,Pelham,city,NY,NY,"New York-Newark-Jersey City, NY-NJ-PA",Westchester County,2500
47583,4616,Sausalito,city,CA,CA,"San Francisco-Oakland-Berkeley, CA",Marin County,3772.3095238095243
11745,4617,Grover Beach,city,CA,CA,"San Luis Obispo-Paso Robles, CA",San Luis Obispo County,2475
36743,4623,Lumberton Township,city,NJ,NJ,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Burlington County,1913.3333333333333
25758,4627,Markham,city,IL,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,2516.666666666667
7832,4649,West Carrollton,city,OH,OH,"Dayton-Kettering, OH",Montgomery County,1087.5
3301,4654,Aberdeen,city,NC,NC,"Pinehurst-Southern Pines, NC",Moore County,1916.6666666666667
36497,4655,Somerville,city,NJ,NJ,"New York-Newark-Jersey City, NY-NJ-PA",Somerset County,2279
50650,4656,Adelphi,city,MD,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Prince Georges County,1741
7182,4660,Southern Pines,city,NC,NC,"Pinehurst-Southern Pines, NC",Moore County,1917.7350649350649
23220,4665,Ellenton,city,FL,FL,"North Port-Sarasota-Bradenton, FL",Manatee County,3342.5
398052,4674,Kingston,city,MA,MA,"Boston-Cambridge-Newton, MA-NH",Plymouth County,2651.3333333333335
42304,4680,Leeds,city,AL,AL,"Birmingham-Hoover, AL",Jefferson County,1445
397684,4681,Haddon Township,city,NJ,NJ,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Camden County,2800
14971,4693,Derby,city,CT,CT,"New Haven-Milford, CT",New Haven County,1666.6666666666667
49334,4698,Forest Acres,city,SC,SC,"Columbia, SC",Richland County,1194.0555555555557
46304,4702,Longs,city,SC,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Horry County,1789.7222222222224
395524,4703,North Smithfield,city,RI,RI,"Providence-Warwick, RI-MA",Providence County,2345.8333333333335
7678,4704,Vermillion,city,SD,SD,"Vermillion, SD",Clay County,700
32018,4710,Hewitt,city,TX,TX,"Waco, TX",McLennan County,1762.5
54616,4712,Sumner,city,WA,WA,"Seattle-Tacoma-Bellevue, WA",Pierce County,1945.3055555555557
45444,4716,Gladstone,city,OR,OR,"Portland-Vancouver-Hillsboro, OR-WA",Clackamas County,1876.9444444444443
5900,4719,Melvindale,city,MI,MI,"Detroit-Warren-Dearborn, MI",Wayne County,945.2777777777778
9080,4720,North Saint Paul,city,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",Ramsey County,1251.2666666666667
4582,4727,Emeryville,city,CA,CA,"San Francisco-Oakland-Berkeley, CA",Alameda County,2807.156862745098
41013,4728,Splendora,city,TX,TX,"Houston-The Woodlands-Sugar Land, TX",Montgomery County,1777.5
838976,4735,Farmington,city,NY,NY,"Rochester, NY",Ontario County,1940
6145,4740,New Carrollton,city,MD,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Prince Georges County,1731.7777777777776
55232,4743,Windsor Locks,city,CT,CT,"Hartford-East Hartford-Middletown, CT",Hartford County,1850
34744,4747,West Henrietta,city,NY,NY,"Rochester, NY",Monroe County,1539.1666666666667
831323,4752,Haverstraw,city,NY,NY,"New York-Newark-Jersey City, NY-NJ-PA",Rockland County,3201.944444444444
39739,4754,Melissa,city,TX,TX,"Dallas-Fort Worth-Arlington, TX",Collin County,2007.8800505050503
29907,4760,Newberry,city,FL,FL,"Gainesville, FL",Alachua County,1985.7222222222224
5368,4766,Justin,city,TX,TX,"Dallas-Fort Worth-Arlington, TX",Denton County,2021.2925925925927
16005,4773,Superior,city,CO,CO,"Boulder, CO",Boulder County,2298.891402714932
45510,4775,Grand Terrace,city,CA,CA,"Riverside-San Bernardino-Ontario, CA",San Bernardino County,2201.8777777777777
26089,4786,New Brighton,city,PA,PA,"Pittsburgh, PA",Beaver County,887.5
27373,4798,Tarrytown,city,NY,NY,"New York-Newark-Jersey City, NY-NJ-PA",Westchester County,2753.1111111111113
19736,4801,Ocklawaha,city,FL,FL,"Ocala, FL",Marion County,1500
41698,4815,Whiting,city,IN,IN,"Chicago-Naperville-Elgin, IL-IN-WI",Lake County,1125
6462,4819,Pennington,city,NJ,NJ,"Trenton-Princeton, NJ",Mercer County,2900
21876,4821,Elgin,city,TX,TX,"Austin-Round Rock-Georgetown, TX",Travis County,1659.1666666666667
27810,4822,Waynesville,city,MO,MO,"Fort Leonard Wood, MO",Pulaski County,950.2222222222222
43111,4823,Vineyard,city,UT,UT,"Provo-Orem, UT",Utah County,1977.3333333333333
3612,4824,Bellefontaine Neighbors,city,MO,MO,"St. Louis, MO-IL",Saint Louis County,1246.6666666666667
49236,4826,Greenbrier,city,TN,TN,"Nashville-Davidson--Murfreesboro--Franklin, TN",Robertson County,1800
6376,4832,Pagosa Springs,city,CO,CO,,Archuleta County,2025
39809,4834,Minneola,city,FL,FL,"Orlando-Kissimmee-Sanford, FL",Lake County,2398.444444444445
30888,4835,Chubbuck,city,ID,ID,"Pocatello, ID",Bannock County,1080.75
45661,4847,Harrah,city,OK,OK,"Oklahoma City, OK",Lincoln County,1487.5
24731,4848,Florida City,city,FL,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",Miami-Dade County,2716.5
37363,4858,Bellmawr,city,NJ,NJ,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Camden County,1700
20629,4859,Star,city,ID,ID,"Boise City, ID",Ada County,2231.9444444444443
24990,4862,Gulfport,city,FL,FL,"Tampa-St. Petersburg-Clearwater, FL",Pinellas County,2091.8333333333335
8963,4867,Mauldin,city,SC,SC,"Greenville-Anderson, SC",Greenville County,1362.111111111111
33311,4868,Palos Verdes Estates,city,CA,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,8844.444444444445
32035,4872,Highlands,city,TX,TX,"Houston-The Woodlands-Sugar Land, TX",Harris County,1895
398032,4876,Clinton,city,CT,CT,"Hartford-East Hartford-Middletown, CT",Middlesex County,2300
18420,4892,Guttenberg,city,NJ,NJ,"New York-Newark-Jersey City, NY-NJ-PA",Hudson County,2622.055555555555
32403,4896,Lakeside,city,VA,VA,"Richmond, VA",Henrico County,2011.4444444444443
51852,4897,Edgewood,city,WA,WA,"Seattle-Tacoma-Bellevue, WA",Pierce County,2034.4166666666667
31558,4904,Firestone,city,CO,CO,"Greeley, CO",Weld County,2426.25
27238,4910,Stallings,city,NC,NC,"Charlotte-Concord-Gastonia, NC-SC",Union County,2680
32883,4913,Minden,city,NV,NV,"Gardnerville Ranchos, NV",Douglas County,2600
22889,4918,Saint Ann,city,MO,MO,"St. Louis, MO-IL",Saint Louis County,1213.7666666666667
44298,4920,Breinigsville,city,PA,PA,"Allentown-Bethlehem-Easton, PA-NJ",Lehigh County,2141.722222222222
18759,4926,Johnstown,city,CO,CO,"Greeley, CO",Weld County,2110.6666666666665
51911,4931,Englewood,city,OH,OH,"Dayton-Kettering, OH",Montgomery County,1145
6495,4935,Piedmont,city,CA,CA,"San Francisco-Oakland-Berkeley, CA",Alameda County,5400
5806,4937,Marco Island,city,FL,FL,"Naples-Marco Island, FL",Collier County,4416.666666666666
44406,4947,California City,city,CA,CA,"Bakersfield, CA",Kern County,1697.7301587301588
36482,4952,Troutman,city,NC,NC,"Charlotte-Concord-Gastonia, NC-SC",Iredell County,2148.777777777778
8625,4957,Independence,city,OR,OR,"Salem, OR",Polk County,1868.7777777777776
36140,4958,Pomona,city,NY,NY,"New York-Newark-Jersey City, NY-NJ-PA",Rockland County,3140
13881,4960,Smithville,city,MO,MO,"Kansas City, MO-KS",Clay County,2235
39934,4965,Nappanee,city,IN,IN,"Elkhart-Goshen, IN",Elkhart County,895
36583,4968,Red Bank,city,TN,TN,"Chattanooga, TN-GA",Hamilton County,1395.4722222222224
14713,4974,Woods Cross,city,UT,UT,"Ogden-Clearfield, UT",Davis County,2680
27103,4982,Signal Hill,city,CA,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,3054.6111111111113
44334,4987,Brooklyn Park,city,MD,MD,"Baltimore-Columbia-Towson, MD",Anne Arundel County,1712.7777777777776
31135,4990,Cullowhee,city,NC,NC,"Cullowhee, NC",Jackson County,1150.8333333333333
52347,4992,Grosse Pointe Park,city,MI,MI,"Detroit-Warren-Dearborn, MI",Wayne County,1516.25
39139,4993,Jamestown,city,ND,ND,"Jamestown, ND",Stutsman County,878
395848,4994,Orono,city,ME,ME,"Bangor, ME",Penobscot County,1935
26755,5000,Richton Park,city,IL,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,1661.25
37772,5002,Carthage,city,NY,NY,"Watertown-Fort Drum, NY",Jefferson County,1112.5
10845,5010,Clawson,city,MI,MI,"Detroit-Warren-Dearborn, MI",Oakland County,1798.75
35241,5017,Cloquet,city,MN,MN,"Duluth, MN-WI",Carlton County,981.8181818181819
38517,5020,Fife,city,WA,WA,"Seattle-Tacoma-Bellevue, WA",Pierce County,1994.1031746031747
112014,5023,Gold Canyon,city,AZ,AZ,"Phoenix-Mesa-Chandler, AZ",Pinal County,1800
53229,5024,McCordsville,city,IN,IN,"Indianapolis-Carmel-Anderson, IN",Hancock County,2091.111111111111
24253,5029,Crandall,city,TX,TX,"Dallas-Fort Worth-Arlington, TX",Kaufman County,1984.5
53081,5032,Lyman,city,SC,SC,"Spartanburg, SC",Spartanburg County,1649
6167,5035,New Market,city,AL,AL,"Huntsville, AL",Madison County,1728.25
46425,5042,Marshville,city,NC,NC,"Charlotte-Concord-Gastonia, NC-SC",Union County,1195
28175,5049,Argyle,city,TX,TX,"Dallas-Fort Worth-Arlington, TX",Denton County,3109.555555555555
124185,5057,Doctor Phillips,city,FL,FL,"Orlando-Kissimmee-Sanford, FL",Orange County,2393.6232193732194
20544,5074,Solana Beach,city,CA,CA,"San Diego-Chula Vista-Carlsbad, CA",San Diego County,4661.055555555556
157774,5080,Coral Hills,city,MD,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Prince Georges County,2000
38206,5083,Dobbs Ferry,city,NY,NY,"New York-Newark-Jersey City, NY-NJ-PA",Westchester County,3592.277777777778
53563,5084,Newcastle,city,WA,WA,"Seattle-Tacoma-Bellevue, WA",King County,2499.777777777778
47695,5087,Sierra Madre,city,CA,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2861.25
3468,5100,Aspen,city,CO,CO,"Glenwood Springs, CO",Pitkin County,26125
116032,5107,La Riviera,city,CA,CA,"Sacramento-Roseville-Folsom, CA",Sacramento County,2322.222222222222
23903,5108,Cahokia,city,IL,IL,"St. Louis, MO-IL",Saint Clair County,1437.5
18069,5112,Falling Waters,city,WV,WV,"Hagerstown-Martinsburg, MD-WV",Berkeley County,1741.6666666666667
34864,5117,Wilton Manors,city,FL,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",Broward County,2151.203703703704
56738,5130,Warren,city,RI,RI,"Providence-Warwick, RI-MA",Bristol County,2353.3333333333335
6783,5137,Riverdale,city,IL,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,1140
123825,5141,Callaway,city,FL,FL,"Panama City, FL",Bay County,1731.0357142857144
14934,5144,Breckenridge,city,CO,CO,"Breckenridge, CO",Summit County,3980
829611,5144,Southampton,city,NY,NY,"New York-Newark-Jersey City, NY-NJ-PA",Suffolk County,48181.78787878788
52994,5147,Little Canada,city,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",Ramsey County,1400.4166666666667
